Any[7.679157853759062e10, 1.2058189203455083e11, 1.3375661986906949e11, 1.4371864239828354e11, 1.4803030333022104e11, 1.3976067726852295e11, 1.1849196046144296e11, 9.994597840624051e10, 7.303957341185439e10, 3.194537605767296e12, 7.174986467717832e8, -4.042881101507149e8, 5.32203465706444e9, 4.1080454670725207e9, 3.177009444858721e9, 1.647568803538333e9, -7.343786760958478e8, -3.4396539540671706e8, -1.2733518252316318e9, -1.190661112811161e9, 2.978671883963624e8, 1.441646536050507e9, 2.229670475597199e9, 9.32711924336771e8, -1.0699027749921114e9, -1.669635411939142e9, -2.2794688267023153e9, -2.7179881192303696e9, -2.8404493186762357e9, -2.089022945412674e9, -1.174500414640001e9, -7.318268404562434e8, -2.5261155487571266e8, 8.395084120257674e8, 1.1689339847380192e9, 3.56314415245943e8, -4.5981243715971865e7, -2.2673349102138245e8, -8.767888290722231e8, -1.9576926811425164e9, -3.126894156786165e9, -4.09441817403974e9, -5.111211497753799e9, -6.377401363742784e9, -7.481236505938054e9, -7.9819941461959305e9, -7.971328252521037e9, -7.938432738779861e9, -8.324337921093201e9, -7.957275824728494e9, -5.567900814573081e9, -3.9274797649035354e9, -5.362276652652361e9, -8.986967398330667e9, -1.2106523471789566e10, -1.3473315362915163e10, -1.1841284909730919e10, -7.289985334794105e9, -2.4762700437470694e9, -1.5325063927360172e9, -1.7196094412215977e9, 4.0567106861257215e9, 1.646049969809665e10, 3.3752683609532383e10]
Any[3.8087797776247505e10, 3.9503711555710075e10, 3.818721593155361e10, 3.856488826060717e10, 4.007224557803824e10, 4.3023976206255394e10, 4.502936230029818e10, 4.430439807756607e10, 4.3894647458068695e10, 3.650924637083632e12, 3.4006148758795185e10, 3.1984850868651707e10, 2.7798273115684387e10, 2.373330118084153e10, 1.8734912155850243e10, 1.5124293155056017e10, 1.3428712094279005e10, 1.1973511368229542e10, 1.0625451810121393e10, 9.167502469041353e9, 7.625422766132221e9, 6.350261329025263e9, 5.298606339725539e9, 4.356684219070848e9, 3.538790115063647e9, 3.2753174181845355e9, 3.1417789448198276e9, 3.021807283683788e9, 2.967859420336238e9, 3.0072158977584243e9, 3.049090969744575e9, 2.9832920282733903e9, 2.892119746499918e9, 2.788990948144135e9, 2.7078677120905576e9, 2.782526100446331e9, 2.737260167147804e9, 2.5922456992570024e9, 2.6431555187288995e9, 2.8890483512433105e9, 3.1894197808781867e9, 3.558516689054106e9, 3.851439708607687e9, 4.118676339933049e9, 4.488147354292707e9, 5.14093811486019e9, 5.67181558726331e9, 5.854528516425017e9, 6.332471491597845e9, 7.284945313649771e9, 8.200624636189615e9, 9.19695800003643e9, 1.021366413052779e10, 1.152428693623931e10, 1.31836971838797e10, 1.628731051676252e10, 1.916054484578601e10, 2.1304477703877907e10, 2.3521895674532234e10, 2.5618355883228085e10, 2.7601956301401924e10, 2.9111006446461933e10, 3.2617488749337414e10, 3.639832192003321e10]
Any[1.4814127461127765e11, 1.6646562402358292e11, 1.6443658575210303e11, 1.5412267277366287e11, 1.40632318602736e11, 1.224652061505325e11, 9.862475610392761e10, 8.733139599891307e10, 8.134390253837224e10, 7.373755549130908e12, 5.638694967023303e10, 6.0267277819086876e10, 6.10214109362317e10, 5.877778402472093e10, 4.770843157798476e10, 3.0713095823077557e10, 1.3908056244826694e10, 1.657289099766713e9, -4.334580060903739e9, -6.926173917285293e9, -8.939185430087242e9, -9.698650619433746e9, -7.151344885646218e9, -4.113206146877522e9, -1.7165739344452782e9, 1.6223683920623925e9, 4.441301350088633e9, 5.657900983523112e9, 6.2005050105992775e9, 6.069923157289654e9, 4.851833704868517e9, 3.763492631578405e9, 2.8671718315178437e9, 2.540908268673115e9, 2.4950722347645526e9, 2.6096512209349604e9, 3.357544131243945e9, 4.673248538296453e9, 4.809253504387238e9, 4.233575574072084e9, 4.322305386494456e9, 4.454432692814806e9, 4.680645354837828e9, 5.62063581007816e9, 6.305087343018357e9, 6.432784064521435e9, 5.903547919581437e9, 5.603030820197764e9, 5.736832059191097e9, 6.437437999588017e9, 7.246919300294662e9, 8.639659749308607e9, 1.0643368110631273e10, 1.3651853223553144e10, 1.7731305200677284e10, 2.2887522148660217e10, 2.7449361927778355e10, 3.646263008622285e10, 4.6232484951690636e10, 5.936360888373467e10, 7.480494947365756e10, 9.125269215193558e10, 1.0662135743483821e11, 1.2196971579411296e11]
Any[6.206292566190873e10, 6.6829030052620735e10, 6.674739731897615e10, 6.666871369112523e10, 6.497251614339929e10, 6.372308165083315e10, 6.135775185182068e10, 5.779034952680775e10, 5.6421298816941795e10, 4.930160813934728e12, 3.994671192220136e10, 3.49206480621537e10, 2.896353313692306e10, 2.4962453199562298e10, 2.2244661014041973e10, 1.9768165475814835e10, 1.8108760385751564e10, 1.679986453401388e10, 1.5048093592790918e10, 1.3222146869044119e10, 1.107250968279931e10, 9.468705270669466e9, 8.449653296012697e9, 7.642764678914493e9, 7.128802870275604e9, 6.348054553380432e9, 5.58375584407027e9, 5.185264559930776e9, 4.955950528983824e9, 4.645381063330488e9, 4.1732238734861593e9, 3.67700263586923e9, 3.3573741648059607e9, 3.09082711965799e9, 2.901227901673196e9, 2.9969449930678706e9, 3.2530133660248456e9, 3.455783094996653e9, 3.6810862303171296e9, 3.886733861774771e9, 4.0318547280837703e9, 4.0393908440282826e9, 4.1126768802585096e9, 4.2867318028222995e9, 4.458786093307736e9, 4.824009154102207e9, 5.197273824356546e9, 5.385322052249871e9, 5.640012437083878e9, 6.083515318223302e9, 6.707930514525453e9, 7.4716002702002325e9, 8.888211405832533e9, 1.0835711528402422e10, 1.2398941457390907e10, 1.4303513708101233e10, 1.6587509011490229e10, 1.933769153486364e10, 2.3609930356332153e10, 2.8879567084751568e10, 3.481695031491102e10, 4.310046969335603e10, 5.073986299161761e10, 5.648929261801617e10]
Any[5.899656982860155e10, 8.297268666195993e10, 8.580598090721535e10, 7.929679673129362e10, 7.384109595072728e10, 6.7092186311102e10, 5.7076051994731606e10, 5.0270624146825676e10, 5.588711255160995e10, 3.9494592511004565e12, 6.60302416583533e9, 1.0764037069864867e9, 2.455254474262096e9, 7.732224419889753e8, -4.908305830683949e9, -9.009220980508684e9, -1.0147124540657238e10, -1.1706014278028574e10, -1.4453561982917868e10, -1.4229271489984423e10, -1.3436445024164085e10, -1.2285791783939634e10, -9.483293701501417e9, -6.352346147096768e9, -4.957002092261739e9, -3.7942778019654746e9, -3.1549890639033747e9, -2.927966794432568e9, -2.5572370190237336e9, -2.1215330798940167e9, -1.617732951674662e9, -1.9671953825131688e9, -2.2346803898610115e9, -2.694491355867483e9, -2.6080796805593295e9, -1.8471206888176775e9, -4.0248863574118876e8, 1.24431141251226e9, 2.3144774264245048e9, 3.101741888039212e9, 3.2127894311107063e9, 3.1372316587780666e9, 2.9624039601902924e9, 3.020801434447414e9, 2.9471108140474987e9, 3.120025063292192e9, 4.2212810517709374e9, 5.699152102366279e9, 7.946420591628716e9, 1.0770586550635103e10, 1.2503396120861322e10, 1.1901531102638145e10, 1.0630609066374369e10, 9.708415482615837e9, 8.642312131249483e9, 7.336027383594964e9, 6.683382136057409e9, 7.810871595364112e9, 1.504377278708399e10, 2.2483257265610554e10, 2.790212858272459e10, 3.3385266995246452e10, 3.970030820516471e10, 4.358390931852357e10]
Any[3.3991713676501347e10, 3.590679406902203e10, 3.49480877277602e10, 3.63053333929494e10, 3.960369346709272e10, 4.17619399008312e10, 4.10752925748747e10, 3.8610502090961914e10, 3.618044610592711e10, 3.0039253262044487e12, 3.1240107851770203e10, 2.8611637784750618e10, 2.4584852682555374e10, 2.16241065390744e10, 1.9191387926273823e10, 1.7751418008015266e10, 1.6595006127818619e10, 1.468241589182674e10, 1.286021985290045e10, 1.1454879547120333e10, 1.0148215099624548e10, 9.023822727776793e9, 8.202250668714055e9, 7.17727435068627e9, 6.096323023565425e9, 5.23652875236162e9, 4.600826357255197e9, 4.003799047520253e9, 3.634170146043173e9, 3.578029143602891e9, 3.6684846786178946e9, 3.7542807181305985e9, 3.7122001281607733e9, 3.612981192834172e9, 3.5705650877760463e9, 3.4853102455345073e9, 3.3561764677470264e9, 3.1605664645187836e9, 2.904018135965552e9, 2.86149468504164e9, 3.0315548453130903e9, 3.2217899828007765e9, 3.3456209279504027e9, 3.472824775062688e9, 3.7259738272971797e9, 4.160060310213236e9, 4.658406629729645e9, 5.200633716987286e9, 5.667879148871819e9, 6.363125427746713e9, 7.109261388867296e9, 8.04680977380237e9, 9.299550393497108e9, 1.0711478496237646e10, 1.2340336120966263e10, 1.4342503683986578e10, 1.6691640890358023e10, 1.925431222199355e10, 2.1712404158146946e10, 2.31047055330746e10, 2.4813306856261295e10, 2.707868520152414e10, 2.897746761461318e10, 3.1169516263182346e10]
Any[1.940692084889815e10, 2.0642735987956047e10, 1.3260127919981966e10, 7.768473991055562e9, 2.5461406687912226e9, 2.2265671690500084e8, -2.5262830251632857e9, -1.1827526544560844e10, -3.43669174013207e10, -6.486844240367079e12, -8.22986189866738e10, -8.039732815165738e10, -6.893200027442429e10, -5.652838767154473e10, -4.216129741901524e10, -2.9022238214767128e10, -1.9525936357631058e10, -1.2585786019494648e10, -5.420328568532678e9, -1.6765697271983085e9, 6.870966365541058e8, 2.7660440791659055e9, 3.9861121679883194e9, 1.7463048282922564e9, -2.1352211822489803e9, -7.158686965470279e9, -9.7936436918338e9, -1.053884090594939e10, -1.0027160152239803e10, -8.790174528874397e9, -7.471670207787713e9, -6.247328306661397e9, -4.881553955475339e9, -3.609328226051168e9, -2.6226598401562014e9, -1.6538454084329007e9, -1.08626309525951e9, -1.1153785140511858e9, -1.4351786488165817e9, -1.943088753365966e9, -1.8698843154448485e9, -1.688945990987425e9, -9.954402014558631e8, -1.1486653378971846e9, -1.3651643499228613e9, -1.4971253363771274e9, -1.3579636213478086e9, -5.665350915728339e8, 2.1619054106391615e8, 1.490517443773134e9, 2.419158042673477e9, 5.383291895906282e9, 6.92700503869211e9, 7.515777493329588e9, 5.612835687457657e9, 4.020673849469222e9, 4.2930011868771534e9, 4.898517069655513e9, 7.550604056322493e9, 8.226885165070685e9, 5.861650245353391e9, 3.539008907238983e9, 4.696450046127726e9, 7.770674296033499e9]
Any[6.116869850982206e10, 7.109169206485437e10, 7.388731705687662e10, 7.383976480438127e10, 7.61259553675696e10, 7.929736842834447e10, 8.417146372036887e10, 9.282052065338797e10, 1.0687585357043149e11, 1.0361859941071719e13, 9.963979218167781e10, 8.920573527342151e10, 7.349165032762717e10, 5.878245616230441e10, 4.4366390681555885e10, 3.1596397060222248e10, 2.5577220678040306e10, 2.3322470195226994e10, 2.0534882550067146e10, 1.809109488236378e10, 1.5415676692451004e10, 1.226866930088286e10, 9.28096870106544e9, 7.424576036890067e9, 6.1804089454731655e9, 5.777825107727724e9, 5.456184632215947e9, 5.135574947698792e9, 4.841945659004862e9, 4.572615600989434e9, 4.514080791457717e9, 4.42529230652181e9, 4.159082295377476e9, 4.0418635251021605e9, 4.106537640344347e9, 4.252457295073219e9, 4.4236715137230625e9, 4.558988250959578e9, 4.457871724074033e9, 4.266938527287183e9, 4.1817295041361513e9, 4.236438593133855e9, 4.374647736791543e9, 4.2025730207152834e9, 3.942890963729535e9, 4.030805152474008e9, 4.561920778632671e9, 5.634084960041479e9, 6.508567850290649e9, 7.27909949526153e9, 8.573604037870457e9, 1.0598175597959715e10, 1.260096813928214e10, 1.4261055855217175e10, 1.4876521805367695e10, 1.644077001218864e10, 1.8205783585364716e10, 2.0401281735623215e10, 2.2651377171212986e10, 2.4751661393872498e10, 2.914094347148825e10, 3.559556347039711e10, 4.409580469216633e10, 5.174372716598467e10]
Any[2.0994936292480614e10, 4.126981402234777e10, 5.615754018961105e10, 6.602868179376187e10, 6.646362094797062e10, 5.050054949209867e10, 3.512412852689464e10, 2.8646091929051777e10, 2.1572567935480392e10, -2.9460190871256085e11, -1.116847306441921e10, -1.2857442204697662e10, -2.045386796927191e10, -2.3853317148815365e10, -2.4743698668997467e10, -2.1450114615004875e10, -1.6935405781154253e10, -9.71216542839036e9, -2.6466310548268785e9, -8.05043191948318e8, 1.5522509153357375e9, 2.7451457161505876e9, 4.652157942252582e9, 5.105410694116362e9, 3.4676113765654306e9, 3.6577372786525077e8, -3.403752676431714e8, -9.782769901204634e7, 2.1025804334450945e8, -4.193077863451931e8, -1.9184371023067114e9, -2.0972812155428956e9, -1.0567152932282437e9, 4.865698530134776e8, 1.5204330350286076e9, 2.0662474160385582e9, 3.050757458358746e9, 4.0590702639275393e9, 4.68849166011035e9, 5.939202352939427e9, 7.062086905588023e9, 7.607602107495122e9, 7.390965477181843e9, 6.974229070367399e9, 5.75979311328787e9, 4.500095944005788e9, 3.1559484816794534e9, 2.760280012966019e9, 4.834161998050487e9, 7.190344527850435e9, 6.76277734321811e9, 4.0265195696429844e9, 4.859780872836156e8, -2.7091506319732714e9, -4.707246560590256e9, -3.124240711086204e9, -1.7787442772214015e9, -9.750097332809538e8, -1.439329396891484e9, -6.893051587992519e9, -9.507532733431871e9, -6.999832242206714e9, 3.7125058024924386e8, 1.0856733341360762e10]
Any[5.245382292509111e10, 6.044642782713183e10, 6.3777356872932816e10, 6.579990045144519e10, 6.4205273479605225e10, 6.347025372607025e10, 6.196628733230613e10, 5.941514960451784e10, 5.4867378583330696e10, 5.084272806643392e12, 4.827371156358137e10, 4.480895074152092e10, 3.990811045796503e10, 3.26895479817255e10, 2.6639263616742535e10, 2.267906887343964e10, 2.1201004922962322e10, 1.963628742457924e10, 1.6659743260241909e10, 1.2842481289328335e10, 9.376437603599836e9, 7.838935834548026e9, 7.316414505004514e9, 6.962039782577053e9, 6.7264724349401e9, 6.282682024654299e9, 5.70160539448092e9, 5.2217320443689995e9, 4.857149416010265e9, 4.511583508142136e9, 4.181027327781186e9, 3.9622144682927265e9, 3.778836921640456e9, 3.491690837360517e9, 3.077654689392536e9, 2.827238457426392e9, 2.9533620371896305e9, 3.0873846482995396e9, 3.1237737534719467e9, 3.282942682118812e9, 3.449271926963092e9, 3.6001220583063254e9, 3.8744474902410994e9, 4.0778617851874332e9, 4.3993224906833105e9, 5.349119269132661e9, 6.523673403704065e9, 7.732737431176787e9, 8.963421752650831e9, 9.802695540564257e9, 1.050468559051637e10, 1.1132887012975838e10, 1.210837783726276e10, 1.3251111486227976e10, 1.480925549825682e10, 1.758124146931623e10, 2.1621509690184895e10, 2.6059184715231457e10, 2.7647121193809986e10, 2.7056928382367107e10, 2.936792820735002e10, 3.304440557152407e10, 3.6933382936913795e10, 4.2708291823753845e10]
